2021-10-14 02:32:56.102396,3.4,7.4
2021-10-14 02:34:14.696378,3.2,6.8
2021-10-14 02:35:33.237811,3.2,7.6
2021-10-14 02:36:51.787569,3.4,7.3
2021-10-14 02:38:10.348601,3.5,7.6
2021-10-14 02:39:28.900849,3.2,6.9
2021-10-14 02:40:47.494502,3.3,7.0
2021-10-14 02:42:06.037903,3.0,6.2
2021-10-14 02:43:24.601444,3.1,6.8
2021-10-14 02:44:43.195556,2.8,6.8
2021-10-14 02:46:01.765597,3.6,7.3
2021-10-14 02:47:20.347085,3.4,6.8
2021-10-14 02:48:38.941447,2.9,6.6
2021-10-14 02:49:57.522229,2.9,6.8
2021-10-14 02:51:16.078784,3.5,7.0
2021-10-14 02:52:34.675396,3.2,6.8
2021-10-14 02:53:53.269519,3.0,6.5
2021-10-14 02:55:11.847493,2.8,6.5
2021-10-14 02:56:30.441636,3.2,6.6
2021-10-14 02:57:49.034816,3.4,6.9
2021-10-14 02:59:07.601519,3.4,7.7
2021-10-14 03:00:26.195657,2.9,6.5
2021-10-14 03:01:44.788491,3.2,6.7
2021-10-14 03:03:03.351679,3.2,6.9
2021-10-14 03:04:21.937503,3.2,6.6
2021-10-14 03:05:40.531869,3.1,6.5
2021-10-14 03:06:59.066110,2.8,6.3
2021-10-14 03:08:17.637583,3.1,6.5
2021-10-14 03:09:36.238630,3.0,6.7
2021-10-14 03:10:54.832035,2.8,6.2
2021-10-14 03:12:13.430175,3.3,6.7
2021-10-14 03:13:32.000364,2.9,6.6
2021-10-14 03:14:50.597838,3.0,7.2
2021-10-14 03:16:09.195858,2.8,6.4
2021-10-14 03:17:27.783861,3.1,7.0
2021-10-14 03:18:46.351720,3.0,6.6
2021-10-14 03:20:04.931430,2.5,5.8
2021-10-14 03:21:23.524455,3.1,7.0
2021-10-14 03:22:42.071989,3.4,6.9
2021-10-14 03:24:00.607624,3.3,7.0
2021-10-14 03:25:19.201120,3.3,6.9
2021-10-14 03:26:37.794627,3.0,6.9
2021-10-14 03:27:56.345841,2.9,6.2
2021-10-14 03:29:14.942818,2.9,6.0
2021-10-14 03:30:33.536193,2.8,6.5
2021-10-14 03:31:52.102160,3.0,7.0
2021-10-14 03:33:10.696049,2.9,6.5
2021-10-14 03:34:29.289614,3.0,6.4
2021-10-14 03:35:47.852930,2.9,6.2
2021-10-14 03:37:06.447016,3.4,7.5
2021-10-14 03:38:25.032723,3.0,6.5
2021-10-14 03:39:43.569138,3.0,6.8
2021-10-14 03:41:02.138630,3.0,6.7
2021-10-14 03:42:20.681949,2.6,5.6
2021-10-14 03:43:39.218417,2.8,6.3
2021-10-14 03:44:57.815809,2.6,5.8
2021-10-14 03:46:16.358651,3.0,6.8
2021-10-14 03:47:34.915193,2.7,6.0
2021-10-14 03:48:53.512285,2.8,6.4
2021-10-14 03:50:12.096325,2.8,6.3
2021-10-14 03:51:30.692119,2.9,6.2
2021-10-14 03:52:49.250771,2.7,6.1
2021-10-14 03:54:07.845015,2.5,5.9
2021-10-14 03:55:26.442630,2.8,6.3
2021-10-14 03:56:45.027201,3.1,6.8
2021-10-14 03:58:03.602001,3.1,7.1
2021-10-14 03:59:22.137935,2.7,6.3
2021-10-14 04:00:40.716937,3.0,6.8
2021-10-14 04:01:59.291053,3.0,6.4
2021-10-14 04:03:17.847686,2.8,6.4
2021-10-14 04:04:36.441688,2.7,6.4
2021-10-14 04:05:55.035369,2.8,6.1
2021-10-14 04:07:13.597123,2.7,6.2
2021-10-14 04:08:32.194055,2.7,6.4
2021-10-14 04:09:50.758267,3.1,6.5
2021-10-14 04:11:09.352311,2.6,6.1
2021-10-14 04:12:27.949977,3.0,6.2
2021-10-14 04:13:46.495637,2.5,6.6
2021-10-14 04:15:05.091583,3.2,6.2
2021-10-14 04:16:23.684750,2.8,6.1
2021-10-14 04:17:42.250557,2.7,6.3
2021-10-14 04:19:00.786115,2.7,6.3
2021-10-14 04:20:19.327607,2.8,6.4
2021-10-14 04:21:37.872986,2.7,6.2
2021-10-14 04:22:56.408260,3.5,8.4
2021-10-14 04:24:15.001516,3.0,6.4
2021-10-14 04:25:33.571067,2.5,6.0
2021-10-14 04:26:52.147142,2.9,6.3
2021-10-14 04:28:10.744387,3.0,6.5
2021-10-14 04:29:29.338540,3.0,6.3
2021-10-14 04:30:47.935674,2.9,6.4
2021-10-14 04:32:06.529012,2.8,6.2
2021-10-14 04:33:25.097394,3.0,6.7
2021-10-14 04:34:43.694821,3.0,6.4
2021-10-14 04:36:02.288114,3.0,6.3
2021-10-14 04:37:20.841341,2.9,6.1
2021-10-14 04:38:39.397653,2.8,6.0
2021-10-14 04:39:57.936004,2.7,6.0
2021-10-14 04:41:16.522079,3.2,6.5
2021-10-14 04:42:35.097723,3.0,6.6
2021-10-14 04:43:53.695291,3.0,7.3
2021-10-14 04:45:12.277389,3.0,6.7
2021-10-14 04:46:30.853377,3.1,6.9
2021-10-14 04:47:49.446752,2.9,6.5
2021-10-14 04:49:08.037365,2.6,6.1
2021-10-14 04:50:26.601539,2.8,6.7
2021-10-14 04:51:45.186073,2.7,6.0
2021-10-14 04:53:03.780001,2.4,5.4
2021-10-14 04:54:22.351336,3.2,7.6
2021-10-14 04:55:40.927545,3.0,7.0
2021-10-14 04:56:59.470118,2.5,5.9
2021-10-14 04:58:18.006995,2.9,6.5
2021-10-14 04:59:36.546697,3.1,7.0
2021-10-14 05:00:55.091531,2.8,6.7
2021-10-14 05:02:13.626735,3.1,7.0
